ID,Full_Date_Collected,Month_Collected,Collectors,Weather,County,Locality,GPS_Cords,Time_Collected,Temp_When_Captured_F,Sex,Genus,Species,Date_Ran,Vial#_orControl,Mass_Before_CTmin_g,TC_CTmin_orControl,Start_Time_CTmin,End_Time_CTmin,CTmin_C,Mass_After_CTmin_g,TC_CTmax_orControl,Start_Time_CTmax,End_Time_CTmax,CTmax_C,Mass_After_CTmax_g,Vial_Mass_g,Field_Notes,Bee_Notes,Data_Notes
AMV0258,2023-May-11,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",12:04,71,Female,Osmia,Osm. georgica,2023-May-11,11,6.6358,11,13:14,13:52,3.73,6.6354,11,14:31,15:35,53.32,6.6325,6.6088,Is this Osmia? Metallic Green/blue?,,
AMV0259,2023-May-11,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",12:06,71,Female,Osmia,Osm. georgica,2023-May-11,13,6.6162,13,13:14,13:57,0.08,6.6157,13,14:31,15:38,53.62,6.6127,6.5762,Is this Osmia? Metallic Green/blue?,,
AMV0260,2023-May-11,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",12:07,71,Female,Osmia,Osm. georgica,2023-May-11,16,6.7712,16,13:14,14:02,-0.73,6.7703,16,14:31,15:32,51.21,6.7668,6.7321,Is this Osmia? Metallic Green/blue?,,
AMV0261,2023-May-11,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",12:08,71,Male,Osmia,Osm. inermis,2023-May-11,18,6.6166,18,13:14,13:52,3.84,6.6160,18,14:31,15:25,46.67,6.6138,6.5984,Is this Osmia? Metallic Green/blue?,,
AMV0262,2023-May-11,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",12:09,71,Female,Osmia,Osm. cornifrons,2023-May-11,19,6.6685,19,13:14,13:58,0.50,6.6674,19,14:31,15:29,48.40,6.6621,6.6144,Osmia cornifrons most likely,,
AMV0263,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:43,67,Female,Osmia,,2023-May-16,17,6.6898,18,11:55,12:33,3.48,6.6899,17,13:03,14:12,55.22,6.6848,6.6524,Is this Osmia? Metallic Green/blue?,"Had a lot of pollen in vial, could mess with CT info",
AMV0264,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:45,67,Female,Osmia,,2023-May-16,9,6.6558,9,11:55,12:40,-0.60,6.6557,4,13:03,14:09,51.26,6.6512,6.6128,Is this Osmia? Metallic Green/blue?,,
AMV0265,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:46,67,Female,Osmia,,2023-May-16,19,6.6495,19,11:55,12:37,0.94,6.6493,19,13:03,14:07,51.70,6.6452,6.6045,Is this Osmia? Metallic Green/blue?,,
AMV0266,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:47,67,Female,Osmia,,2023-May-16,20,6.6673,20,11:55,12:32,3.43,6.6672,20,13:03,14:05,50.88,6.6639,6.6280,Is this Osmia? Metallic Green/blue?,,
AMV0267,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:48,67,Female,Osmia,,2023-May-16,Control2,6.7317,Control2,NA,NA,NA,6.7316,Control2,NA,NA,NA,6.7298,6.6935,Is this Osmia? Metallic Green/blue?,,
AMV0268,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:49,67,Female,Osmia,,2023-May-16,16,6.7672,16,11:55,12:37,1.52,6.7669,16,13:03,13:53,44.98,6.7633,6.7355,Is this Osmia? Metallic Green/blue?,,
AMV0269,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:53,68,Female,Osmia,,2023-May-16,10,6.6616,12,11:55,12:38,-0.34,6.6614,10,13:03,14:04,51.03,6.6579,6.6300,Is this Osmia? Metallic Green/blue?,,
AMV0270,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:54,68,Female,Osmia,,2023-May-16,14,6.6941,14,11:55,12:39,-0.52,6.6938,14,13:03,14:11,54.63,6.6887,6.6598,Is this Osmia? Metallic Green/blue?,,
AMV0271,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:56,68,Female,Osmia,,2023-May-16,Control1,6.7497,Control1,NA,NA,NA,6.7499,Control1,NA,NA,NA,6.7463,6.7157,Is this Osmia? Metallic Green/blue?,,
AMV0272,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:01,68,Female,Osmia,,2023-May-16,1,6.6887,1,11:55,12:40,1.34,6.6886,1,13:03,14:12,53.40,6.6838,6.6502,Is this Osmia? Metallic Green/blue?,,
AMV0273,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:02,68,Female,Osmia,,2023-May-16,8,6.6416,8,11:55,12:38,0.90,6.6413,12,13:03,14:07,52.93,6.6371,6.5996,Is this Osmia? Metallic Green/blue?,,
AMV0274,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:02,68,Female,Osmia,,2023-May-16,5,6.7197,5,11:55,12:39,1.36,6.7193,5,13:03,14:08,50.61,6.7137,6.6788,Is this Osmia? Metallic Green/blue?,,
AMV0275,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:08,68,Female,Osmia,,2023-May-16,7,6.7275,7,11:55,12:38,0.97,6.7273,7,13:03,14:10,53.78,6.7224,6.6869,Is this Osmia? Metallic Green/blue?,,
AMV0276,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:10,68,Female,Osmia,,2023-May-16,11,6.6429,11,11:55,12:40,-0.16,6.6425,11,13:03,14:05,52.06,6.6390,6.6047,Is this Osmia? Metallic Green/blue?,,
AMV0277,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:11,69,Female,Osmia,,2023-May-16,13,6.6097,13,11:55,12:38,-0.48,6.6091,13,13:03,14:04,50.49,6.6059,6.5669,Is this Osmia? Metallic Green/blue?,,
AMV0278,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:11,69,Female,Osmia,,2023-May-16,21,6.6769,21,11:55,12:39,1.42,6.6769,21,13:03,14:13,53.31,6.6722,6.6423,Is this Osmia? Metallic Green/blue?,,
AMV0279,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:12,69,Female,Osmia,,2023-May-16,22,6.5834,22,11:55,12:40,1.07,6.5830,22,13:03,14:02,47.73,6.5802,6.5538,Is this Osmia? Metallic Green/blue?,,
AMV0280,2023-May-16,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:12,69,Female,Osmia,,2023-May-16,3,6.7111,3,11:55,12:39,1.73,6.7104,3,13:03,14:14,53.65,6.7044,6.6696,Is this Osmia? Metallic Green/blue?,,
AMV0281,2023-May-17,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:47,54,Female,Osmia,,2023-May-17,16,6.7753,16,11:53,12:37,-0.07,6.7749,16,13:37,14:38,52.87,6.7692,6.7280,Is this Osmia? Metallic Green/blue?,,Bees acclimated an extra 30 minutes between CTmin and CTmax since the CTmax machine was not ramping correctly
AMV0282,2023-May-17,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:48,54,Female,Osmia,,2023-May-17,Control1,6.7590,Control1,NA,NA,NA,6.7588,Control1,NA,NA,NA,6.7581,6.7218,Is this Osmia? Metallic Green/blue?,,Bees acclimated an extra 30 minutes between CTmin and CTmax since the CTmax machine was not ramping correctly
AMV0283,2023-May-17,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:50,54,Female,Osmia,,2023-May-17,7,6.6645,7,11:53,12:32,2.13,6.6640,11,13:37,14:36,52.14,6.6604,6.6294,Is this Osmia? Metallic Green/blue?,,Bees acclimated an extra 30 minutes between CTmin and CTmax since the CTmax machine was not ramping correctly
AMV0284,2023-May-17,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:52,54,Female,Osmia,,2023-May-17,9,6.6659,9,11:53,12:36,-0.44,6.6656,19,13:37,14:41,53.33,6.6615,6.6217,Is this Osmia? Metallic Green/blue?,,Bees acclimated an extra 30 minutes between CTmin and CTmax since the CTmax machine was not ramping correctly
AMV0285,2023-May-17,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:54,54,Female,Osmia,,2023-May-17,14,6.6978,14,11:53,12:37,-1.47,6.6974,14,13:37,14:33,50.13,6.6949,6.6594,Is this Osmia? Metallic Green/blue?,,Bees acclimated an extra 30 minutes between CTmin and CTmax since the CTmax machine was not ramping correctly
AMV0286,2023-May-17,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:55,54,Female,Osmia,,2023-May-17,3,6.7048,3,11:53,12:36,1.23,6.7044,3,13:37,14:30,46.51,6.7022,6.6733,Is this Osmia? Metallic Green/blue?,,Bees acclimated an extra 30 minutes between CTmin and CTmax since the CTmax machine was not ramping correctly
AMV0287,2023-May-17,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:57,55,Female,Osmia,,2023-May-17,12,6.6375,12,11:53,12:37,-1.52,6.6371,12,13:37,14:36,52.42,6.6343,6.6019,Is this Osmia? Metallic Green/blue?,,Bees acclimated an extra 30 minutes between CTmin and CTmax since the CTmax machine was not ramping correctly
AMV0288,2023-May-17,May,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:58,55,Female,Osmia,,2023-May-17,18,6.6444,18,11:53,12:37,-1.25,6.6441,18,13:37,14:37,51.48,6.6416,6.6062,Is this Osmia? Metallic Green/blue?,,Bees acclimated an extra 30 minutes between CTmin and CTmax since the CTmax machine was not ramping correctly
